USERNAME,TEAMID
omnnvsaw92244,355
svmtvmlo66223,74
hmfxcmlc4929,167
bepqrdsx50024,747
uoamjrka64056,401
ljkhjedr73635,95
begpvacu7508,842
lntjbwlj50136,101
ewsoilkn30038,993
ggetpkes88589,468
etkdiwxa3985,113
xdjamdab53682,684
emxvlhfr50715,268
bdbkbeib84069,153
vlcfewbf70969,529
xiixtbpi25106,631
nmbviedf67831,310
gggcykdo30798,467
qrlrhjjy98088,726
xusqojhr22459,912
nsnrumdx69877,757
yrdkyqvk46832,80
sflojuob63937,967
rwlgwgeq64202,950
ppkwuyxn92947,472
mqcxhsxv10595,216
hmmpxnky29756,912
jmhqacsk19992,632
gfbfyurd28416,158
coilqrjh64417,988
nsmbfmnx35113,614
ikqjicho66035,768
oyoobxln34449,43
haifsskt63940,65
kcmmvxsp6380,987
oswiqfeb72417,330
gnvcmibi74628,19
oryreywi50166,114
ikeekwex11907,267
qhqktcxn11526,17
dmqtrwic29946,856
dnouoyns48960,702
xptcnuts23684,207
ggwjiyrm5167,976
oyxjbdbn56401,379
ciiphvhs25899,602
jinwoqku71023,13
kvtbvxkb50840,748
dgkfixep86840,730
srpmusmw50005,699
chgthcet95222,279
qcxyldsw92669,742
rhrhgpku97498,95
xncahwyr45272,933
gsepbgbi40203,415
nnigohnx28912,814
wfwqjxqc87444,533
glmjuubg32782,968
jlbkphhe39125,338
flwvqmyv71181,767
cguhwplm43742,767
rtnlyyvv92621,532
tlxcevdk81473,411
spblpvju97603,832
hjtyyhxs87867,93
brckntlv99156,623
dksvxlik70806,899
rokxjkcr64177,453
gbgquuff28005,759
qfvpuscq7046,16
jhtyvlph6865,440
vlajplor67121,938
eaoybynp61696,461
ywxbrjfc93089,761
lunpxdvo53213,281
atpdbddm70978,795
mbjnkayj4356,824
tfoayhhv81563,622
ghiymwif74521,292
pllactkh44234,819
wsabkpqp37503,12
ijxxbqwl6327,642
jadqxynj52724,3
terjmgru67947,246
dwysqoib1664,819
eecthepf88613,276
aflibvir17845,177
ysokvvpb8972,537
fwwbmcau80189,904
nbfqnqdj34686,787
bcuamptv52432,659
mowqyuod72846,621
scftgwcp45755,19
ocvcvogq79749,838
jmrclpkt55027,521
cleoyapk78920,637
xbdgnkpr67489,379
eycedsmk34877,485
fxypuefx71716,750
vnyjnxvf21886,532
eahtteat1245,538
pgakfkga11625,997
ytqnebkl31203,977
dbciklgm11977,34
uachbotf9224,415
kekgwuca31634,208
uxanncbp42592,11
qtdxmerr9741,860
ydpihpqx82210,333
hyhlggut46774,331
bgwjelmd41391,171
tmlqpoef95839,193
dptxodrk61560,218
rjrcjmjq25151,436
xktcggnx92480,688
vueguffa42491,763
dsjxqpxx82248,316
ypfqeral80433,24
lmdlxrln85859,656
lyibgbqb76849,91
igfexese85632,74
nhpwbeko49013,395
hesfwyxf84103,308
ugubidnf53456,715
pswnrkoh73350,59
qhvnegrv42200,748
wkbriwdm6798,603
hievkgtr75496,462
guutyllx99494,37
nxohvaue28475,204
ruwepkfm61409,402
dmvvkgbe31900,85
hgcgqwup24151,601
ppfqdvss23012,199
nbuqlras56087,702
sxcevrab40524,832
xipgtvjp74604,971
xqbuovly88913,930
lprfnxxd52558,719
wgtswkxw14356,753
jgbfrvtr87223,847
qbndlkqn78108,800
vrduiqkt45912,795
bhjnqxly90507,834
vimdvmng26876,441
fbnukknq65406,55
xbspyovl79347,400
nybgblik89410,249
nhctdcsd5862,71
sufjuqhm54967,54
dkmcrdfd29886,727
cpjwjrmm93881,313
bvomuggm50979,944
lyecrvya61616,855
ioitsibj23537,630
gqdyyfys65066,945
qdgjkdsa89071,7
onkrrews96546,72
jcrutaig66315,920
iohgagfx36122,711
qofkpldl49785,995
qadcqagy10020,184
wkspllvs99339,261
oepcvits48719,765
nhbrelyy7060,52
uyayxrhr70178,744
ayirhkjg13390,173
tetoosgv25269,242
vfessplj7016,560
hvkwqxov81722,174
piuaqrul83085,907
jeyvfgju90451,943
njsauaou54365,51
hrlherlk71783,87
gwcvlqhg5065,178
jqsptnwt85466,349
xfokilin54541,330
yjbggsux97792,341
jfgelxtt49293,18
tjjmirae39233,309
ydlrhkyg33693,192
ymgurelf55346,240
acsfmoai59788,266
varblldh88127,946
hjgcgqms84028,355
hpqnxyxm89459,603
sxrehvbj63089,416
obrmionk61407,613
ajbjvulq7369,494
tgrmtwrp37983,623
lfmhucha69982,870
enohyepd70848,951
asckdsrj52112,508
ayserirh60126,708
gmfdfntm79933,810
noervnmx73135,384
vcagdtpc69057,387
iblinemf30102,762
cdeaswfg23459,217
gykwjouj94577,594
vlvbrlgy30147,317
deqxndwg96835,573
rfvyfklo1330,786
oboaidqs34523,821
hlftcbqq84311,902
mnjajdel41375,269
igeutscm6506,734
ohermlmu88455,19
ukgikreu47861,627
lalwobgy82528,28
scwwcmty37504,764
iffyypqq57364,224
vmrujlng49797,947
nbqneweq11799,476
naqwwccx38623,683
ejcsqmll32889,665
xxpqhsve81592,622
gieoakhx58752,478
nxjpeooi26700,429
sdudaidq75998,458
jluglmlb22273,188
lsvkvdix18033,246
ndvmnopq88770,517
dmpyfbti29628,939
bdxrsfod36164,686
xlwodpta88423,973
bksrcnhf61146,141
uofcdxmg30205,952
mtrihirj66372,25
witbrygf5618,425
fkvcbbxl23621,461
gkxrehxx10974,667
jkreenou70730,619
pqddfgah69370,180
anmsobrf69603,806
llukdcae11610,731
ddclfhqd71839,163
avqwthwl96036,467
uiflmvuy36691,810
kaeldjup35853,834
lhxuesed19904,693
bnkctgsp47929,779
kuoneiqd6415,730
mjijasei22983,988
wbvovxfx89345,288
lawlmddh19536,718
cdiiguyt9960,454
qyyiejoh24305,108
jurwbtqe57434,65
lbofvlxf83121,756
ctapjxma97318,942
pgwpmrmo258,688
knfwacqg36159,331
whahjdnp23086,851
rybaenwm56678,123
jflpomhf79720,653
eaqomgxo55409,26
unvknigf11395,116
lbqvenwp92181,485
lblrlmdu47289,705
fjxxydnm20095,838
vcuxpeqh4003,973
jlubrnnf96020,863
bjwcktcd49041,718
dbtamdve86628,611
khwgffwi61011,500
bwdcjhva73888,192
dyaxfhvo33938,3
yknldyeo33731,936
exxwmrcw18782,886
cxampauh9040,217
lxnhbxcf70538,520
amggiqtn21864,44
rnvjxiab68112,216
dcmvixhu74093,418
vyowksyr6497,337
nijlmjoq66547,389
ijpodqkd17228,4
hmuwgwat26511,650
pciechmr60026,911
jyqgeubw70394,538
mgrtquai41794,176
eedgqnmx45697,261
euqsfwpe61569,8
ptvftdor87233,263
pyjnleph52204,442
osakucpo98619,680
xmfaabvr84505,326
fntbuuln15853,945
oxedhoiq30389,249
anysqpci41852,742
iqyfukyr32591,136
dpohrouk44449,684
tywshiji14799,755
nnglmkvi95926,240
ttocmnfk73921,516
wjrukaqb94885,741
aybwbpls38050,518
wdiikekt51553,469
exiglxvx38810,978
yhwcpvrh36928,186
gnapjhvs44363,839
jlgfsfxo92026,760
uxvxpnny20668,574
heysfhuh71149,878
wmewrjny41527,950
cmwentjl42173,262
wvsocmtb48043,779
hjttfdjb2807,173
todxwkbs64788,494
mosxyxis78067,472
gpcxfwef17149,736
wqjiwhys52625,965
nvoupvri57483,979
iwwcfptl58052,265
wibqhqsm1704,657
lxsiliva78350,962
pmativhv95481,151
fnhcxstr58689,440
kqtqnqpo81104,474
dwfgndwu3416,307
mhrlxxfq10203,492
audvgvdn26560,16
qyqbuvye52723,26
lrdstnkk75086,934
gmuoguna87832,250
oxapuqim79718,806
vuewdyyw19075,374
bmsxfsyb99688,289
qtpjwdgj49281,733
wwasyadf19786,999
pmxjqjlo66674,47
frhshqbm26733,281
bgdtahob37641,782
ttfrqwpc37557,769
dylnycdb77038,290
ejgjygyg79569,612
ixpiexvb68630,614
mhwmnqmr23934,166
ghuxxckt35593,626
hmjnjoie54897,846
pmuhlneo21835,498
hxuspbqc19793,777
qhihtbfj30091,301
tdgvgcpl37658,865
gtamtyhc74925,930
rsofdonw64458,932
yikwdpoc54465,435
uuaxniua4417,567
rmyhdpog11987,267
bukdggug28362,444
fvcybmic58788,932
kesljoxq12731,959
hrwueoop56790,998
wfslqfke38557,142
bjpancsa11421,476
dinfjxgd97021,11
avwdpsgv11888,103
spusgsfb33211,697
nsftlopi64524,176
ahpfovrt20804,899
xkmfhsft4657,190
yrvsetlg3468,509
uuaqagot39548,677
mjhiokuf54921,518
uhxdbjsa71386,345
fomxuqcf8507,634
rvggvoim71800,799
yedbqdtj81362,405
tjjjinus30577,892
oxjtmixx72549,31
wfcwbust82796,26
sfeoxcge43151,428
uubcutae25390,505
lbospsam8,613
rrubnxmu68983,417
gebpupca88324,888
nfrwwprw38624,359
mphsahxu66805,871
tbjsasad24290,734
bknavikl80942,914
axkrypdl7912,268
kstmrext74262,61
rhtlisub36987,878
bsxhbpmu74665,261
pufhuoxj95718,990
twscvrbj73953,220
xpgwgsrj27080,939
whmdptxw72810,914
pndikwve91964,158
qixgvitm99396,506
ucjdcjsc15186,415
dcqvtjit21515,108
fcjjfxhw52892,508
bogolppx63534,623
aqfytmey38629,445
vxgrvblt7944,655
cyfwemkp4879,363
luhiniee7490,330
kposjaik56213,89
rwutfxfs61364,698
wxywyerb66642,553
juattbpt9234,287
cookrijb7658,994
wquermct79340,280
npxrrtos68362,218
tgofitnc88594,749
gmgtxmom17919,13
htmewdoq25497,345
gjlkhjnk71028,184
yxcwecwa66996,853
qglesjhx63943,571
xqnuvbbq72202,67
kjrlcsaf14855,851
vhauxfyt66789,509
pmtamcit43286,873
calsfpte84967,614
qqbewism49939,790
vrpkpnih60982,145
wmvwwapc11350,249
swquvwbm70671,751
unquudey28379,485
qbdqxyxl7093,810
ckgosgtg78519,217
qagkaqup36850,883
kdplntap59865,913
awjuxsbc25009,394
trrlpqbk82852,68
mxoyltpt34721,443
kfrebvpj61532,905
rncmnagj4546,954
ivpnehru78952,45
atgqopum83098,739
aravsyyh53074,480
pngjxuar51099,428
hjawxebd9932,443
opcvrtir95192,641
djibjsel77628,584
sadnijcm5195,207
ngghdohc52615,172
owsplrmc55338,738
hyugrelk50971,947
donpfhin95098,344
agirgyml53086,621
cycddkyl19050,847
mqglqeib67748,967
tvwxkkag7941,394
ksmykiqv91932,884
gdylldfy32180,997
wisrxrri18204,850
oygydcgl88009,140
gbgoehtk46981,656
tmohytxe92650,274
hjbatxdp93974,414
vxfypywq98581,709
wmvyryfi43279,377
phcqumvr1496,145
mlgxxgga86674,269
qlmpgjjy4938,832
qjcdknlp7067,432
xtvnufph75108,156
enyksacg7458,309
gipndyhn65551,254
ockqoday64197,479
hssmpglh16990,116
oegbhrcp80667,701
ftsnailf39818,539
tmqqlhdn49820,215
hbrqcugn70098,157
rbfvbavr91944,825
ryisrpfm46956,793
qqhfmxpx19043,158
xkkfrwti98219,292
mgdwepyv91431,843
ubgorkcd37425,35
aswychmr76003,244
twvdobxm67303,365
mctyscwe83211,848
rjhdtmui59253,238
cvgxkqpf61658,322
qsesgpgp25496,491
jtvoarig52977,784
spacsaii31713,285
rmyfnxsj66132,853
egffvobf2686,404
ykmcevum13052,566
cpjgvfxm58110,348
ryiwektp57027,388
uxyhwtuo78266,307
ugbqckop67798,112
plfkqwla40880,442
twdahkcs39629,629
wyhygtjd87991,126
kaayehej29096,210
mwgeiijd80182,158
mjjfflem89739,155
sgqioxep68282,291
wicypcmy33229,424
gmdgfroq69011,827
cxmxufpr26021,113
utupsaal59543,410
klhuuwmv40330,468
fqfxyjni17076,627
vfmkjrpd11173,452
tkeuqrtu16342,489
iceawtdy17836,753
xjinibdn64534,373
lgqmfxxa99969,519
kvnpphuh95891,554
tqkunngq37460,42
enlrtvdk70530,10
wohsvfrj73878,67
ubxntijm23377,819
ilrnaoho38836,399
qeyindux84945,48
ppaujyjf28469,8
ixsvogkt54753,769
nynfpdld38802,883
bfhoamrt39839,454
lmuauimo4766,473
fetsapth85938,799
tleecelv89080,675
uvtybgry18702,747
oxtyfiwp81061,985
jtnkmcgn79296,269
jvylxfmd11871,575
jonfemhd89996,309
gavyqrih65087,830
srvyxilo5563,125
dmlrfajy65319,63
osujtpmh13194,156
rbpvcxpp53475,930
yniasugi23140,454
jvsqnrcg19940,377
fqeoxgte52592,676
pniesqms49227,777
dlvnsonh42034,593
bxwaytuv46055,274
kxyigqap59769,94
fxxavjke53222,273
qchxmels44742,698
djcfeldi44339,439
ppocucwa7367,661
qjgwtbqg70718,505
ihltabvo61327,868
rythetap70154,725
otxvdrxi85487,821
dvrsifcm98932,800
xvwpxwdf21093,231
ppsdrncb31938,662
ybnhsqyt95790,867
mhrjqppt86621,617
pfqiwdum27554,605
pyidhmij66050,927
ygdgkljq931,825
sxkjifhr82087,87
brnnclig30115,619
wiucfumr17922,728
makprepn16738,596
piyqswsu9734,277
pyngklpt88384,418
jcpiutrk80981,274
xoghylvm55039,575
dwmhwldd42044,484
raprevyy52561,341
vointgan74406,788
bipihxsd52831,284
bcustifu58025,137
jpmlvumi5941,187
rxkhgnpg60711,751
abmnqdad46923,750
aytwqvie3293,117
xhkfvppf43113,963
qupfkfss33939,309
siubiqwm79410,648
wwrvhkag93355,556
dtjrdxeh80240,227
frbwnwyx29825,50
tsfvuunx43555,445
woutxkov26500,443
eysfanaq20045,416
csmcwqgc38580,581
gblleoar4399,68
ufkuveog96418,598
bvkyfyjn18240,791
revahtch21994,597
lpvskkyb54699,840
jtwrtmsx21530,824
unkrlmxf24779,860
mgllcuvi64483,389
hgfyvfvo90197,682
scahatfp30922,319
vuhpgcyf95864,431
qnphuoex11320,981
jdrbsvau14380,851
foynxcyw74106,646
kdecumeh90,656
updwkkfc71906,333
wbiidggh7276,704
eogalalb44807,842
gscfdjpv65018,703
qxwhyany93264,306
itvwucqa18532,247
sdhbhsho34961,472
hquebayo37661,934
hpshstud30151,327
argrrhur68862,473
vgyidgxu59940,706
lenufaym54290,716
cnjnldiu66723,947
cpuamnww70099,743
nchgplfc21761,724
opbmtdre44533,250
tiweveed68366,737
mydpreis98294,716
sxfvtura99349,16
behmwndg13836,35
abeqhlsu65831,209
crmtctsg80080,569
vxdytige84458,409
uqjjnxvj79196,855
cmkwjqnm1891,699
siymteic76741,537
rvnikoda2221,863
djkfgwiu54368,425
vdplvgxq92652,413
iflmmqfk75523,998
xskpmsfj83037,375
nphbskpk6259,49
stkxuyjw83179,79
qnnkulyv23659,629
atjaghgk77346,540
grouorfi30867,951
fdpvkluo99937,875
knchvgwn64011,368
taqiunqc28276,601
yhfdtbwo20453,137
ixspwopi29128,609
ywhnocdp58131,208
lspxedge43916,38
faaesiah19271,918
nrbnfuik74460,305
lbwouaor5137,56
vgxcrkri35367,28
dphvascx89979,487
kplrxbrh72801,672
owvooxwm92516,171
clgvlcjp10446,328
xrldamqs38562,161
xbswvklr70764,115
tnyeesrg38032,937
mgdunhlq40709,415
hwirihcu68879,180
qqdganbj91584,255
cdsnmesa7029,970
sufqukyl41451,927
iljphngg66012,186
fmypkvff45147,133
qprhevjr16049,813
ktxtenuv31315,743
ujauaveb28376,760
jmomsbws59805,551
hlrgclvy56354,724
hriypnrm62332,254
jakgwrrh97423,652
kumcfdro40059,232
fvxwmihg97948,313
wgybafiw37036,645
niflnvkj57319,577
uxihtnox77293,740
xvfmluuw58185,33
ldfasqva51863,264
uwbfvcsi516,708
fwauqgsr68984,367
hibalwmn45619,766
rbirgamv35944,374
cuwvxmvs82506,240
gqglrhws23051,406
mptolmfu12769,32
nrxpteoy72473,876
pnvcyofn13403,672
cnvillvr51837,521
ablhrptl78423,548
bhradfjd22439,804
urawhbsa56958,653
mfhoudwb84525,138
gvrxjvvc4249,162
rfmikgxl88643,673
msmbmcud36650,561
ywyyxhai50325,66
pdqmoexf34432,401
whqoovfr88256,972
rmxjfmxo68312,157
gqrdaryp12294,773
wtwvmwjk34397,155
amrtfcwk23402,404
fueyypfu69640,969
qhdaricd54072,24
iiidqyrp87804,224
qkwxslwf66534,649
dknnxbkw15919,269
wmlnuhjn49581,807
rbjjoyvs36702,759
wpgwmjsi2004,755
biionrwd41262,785
tlkysfsw67092,751
yqyrjmvl73709,836
tcwafgww88344,446
fvjrbeau7026,515
yltqxbyl88260,470
sjbscbdo23213,668
mxanafce34339,919
cmwknjkx84093,274
lhrroxjh44481,524
qoneyuqd68589,216
opdnbdoe2675,963
vpovbmqo22443,866
ormfxsfy99093,950
ljgjmjat12555,190
jtkalpws84517,439
agkribhh3724,988
mxvcpxuo29655,535
tgyotito78418,711
ojylgtka8884,464
jtfrcrug1061,266
punnbchi87891,289
jrpvmbss89316,123
xevkmkyk78985,846
gwdnuvvw91251,38
sjfxhopp41874,803
vporwmhs82539,716
rglwbmjp52058,593
wvgqortr93532,765
bsyfyotr27448,431
rekagsnm45929,366
kucmwfnq1910,573
qaqtwxso30596,208
enbidwgm64277,492
ipdhvcsc84800,333
qvvrnemh31933,620
udylxhbq35259,738
idqwauqa13842,933
eykeypxs55034,745
wmpfdpis28870,667
tygnwbmc49443,415
hwactxqc82318,138
flpaelsm21079,494
lpdyolgc73341,728
iaxgpolx88141,715
pllgvkok99238,837
qknlymrd24610,568
ucvulvug48279,771
sgqnhcop64952,24
mihgradk22283,290
qfsagfdo73234,65
lwycwhgo11146,831
nhecinko2306,299
dqumihcl49423,202
qxebnpta83794,393
phubnaqv20952,900
jydchyfc72975,500
vlgnwxxg40523,55
pfrnogsm40361,415
vrqqfsvb36700,430
xsrqtmhe45707,689
cpnqouaw76844,794
rassthqc51246,531
yaomrtre26990,504
hnjoujdv31631,918
notxlgyc13126,63
mwhkerxu15860,966
onafmwaf58138,1000
hiyuabqh54036,290
uluwudmv99071,437
iccloijp34326,760
xdxcumjf51123,309
phafsnyr89163,813
cirpfyup75605,329
qfswphgu21756,208
gftfmukx23235,420
agielmwb49218,934
mlleunhy72704,527
mkelomav10311,770
blelehuk55897,450
ntrlpnqk6064,882
vcijtbxn63465,539
gkiafhfi49404,689
lflqhcdm54722,925
vpnnhgny77026,189
ruqxbecf52655,202
wcmaubts39389,828
uexnfqhb92176,382
tjtaenqx20654,32
hsdcxfqq2739,235
legcahvm56916,481
wbbhevqs49416,108
wwvrvdnf14039,267
dntxnmkq26819,676
iwynqljx58984,161
tjotwmsq98318,84
pjtrjjua9654,279
nkpepqyf1023,415
vvphtcxs73112,614
ubshbpyr89326,448
suonmvua93516,38
dycwcfvi75861,229
chqwsmcb10084,572
tfgweocs36704,44
ssioubwx92237,985
ttvuvpee89044,46
pppqxruc58180,988
tlxkwxlk16294,876
lpfudcbb820,625
asbnagwp9135,359
xpbvuvwe44426,768
xwlvhlxx18249,527
biddbhwc28872,956
ifaooorh62661,981
cwvqmkbc71165,247
hpvwkred19066,873
wcsjubve87335,116
rsvtqvpk24901,598
ujcudkli64592,916
qjatonxd65139,633
itixvvnq63327,877
jmjelusj74955,791
tnostlmv93692,144
tkhfoqba83643,609
pjtbcbiw54283,860
ncoyfgat47052,483
wokqiddb44594,923
ikilffct61042,637
tiblbxnf60148,602
qedrevpt28835,2
sxelfdib60668,857
ucvoonvw56370,613
efdhoagw54903,863
detedvks86426,187
slbalubs82518,933
rkegkxut39333,115
ytahrvon84895,783
akewcdxd20218,249
qihtejny47651,796
vqsmlhht69665,478
ijnttghw66424,788
vegntorl77966,313
jxxvhmbn35161,556
kfrbanvi59124,356
miiwaqta79570,358
ensnmlya81477,836
dixriomh64395,370
jcuuhbec81067,105
kamrjdbp80817,47
efjdsnan42863,348
kdeimfrx83469,305
pwmgcmxn19810,556
epvlgrqq81582,377
bqygdjsm75262,204
lbinoywh5741,235
xvaugleb74954,975
hpujtxda64804,490
incgoywk26532,278
wfsqhomq80735,774
iraerwjb62309,302
lpmoyxhj37251,680
tvcmpphm88504,816
pwwlisvc8462,509
bqdhhcnb77003,964
pdcilwaj39044,195
kjrjbbqk61665,857
vshkdvus31375,21
akxxdfgt9591,839
wyiygbal58885,922
puxwhlnn77360,944
qjsymeft65145,463
facxnboh31974,188
ksqvdcka26143,854
wtedywua7081,43
uuibptoq51758,688
nxkggppe93611,618
vtehpdnk76994,446
qeeqlldw11954,873
auobukyp44944,186
susdeeub93826,388
jcwsmbrg18447,258
dthffjmm11048,92
vybjujxf63195,334
vrohesiw21695,638
jxhhhcss35380,503
rsepwfnw71744,13
igynxlyb70078,714
xxthcubv79286,343
ritfrqpi14394,378
xthydixi51170,814
yaxyjfkj65598,495
upbnegbv29512,64
jyxikkml81237,319
nlqcuxio41680,416
fgdqqelv75,145
qbvhtbve33930,822
qmywhjkr74087,542
gbnchvba99117,481
nhkqkrbx43474,967
cjxmecgl72615,636
nsmxmyuv99503,512
pbpabbed57821,212
lubgqtok71733,216
psawfskp61066,576
wneiiqxy44403,214
tgspsbyt60195,907
lybrmxcn53258,806
qeyvjmwd5813,361
uwhxglor40392,355
bpfglndf54428,450
trelibgg46486,854
sdhqdthb64150,856
vpmwwnlv2765,872
bfdnpkqm39567,182
akksgrxv42632,562
yfhfdylj175,992
wsafpypm92171,386
olxbmvnr60470,849
lcyknjuy13788,207
dhgtdsic51210,973
oucufsqx70278,471
bnthtcbp82454,562
oskhphky50817,223
hwnstjbj48113,789
sceyiblm47418,866
ewphvtlr97287,961
niumextg1374,641
txewqgdb52828,390
yhykucfk44062,22
vjecuaat41078,29
cnhbkkad41463,390
ybjamvox6556,65
elysdjff13631,589
pwriyukh26104,242
bgxgbxnp42425,208
yqvhfwvl2724,849
hefhexvi98573,754
lncpudbw15822,2
ftqgvmdn16076,171
sqjkwxvh27383,26
pstktmcs17762,530
loefiosk96251,536
lkbpijaa48893,94
fnfwablb31297,38
eqjetspp6180,384
kjkwnpdn22559,714
eaqbfypy59982,301
pryrpyrc26504,380
jyybrljj55435,850
rcmnbmel43771,466
igjppovt41893,532
nxhemtij22001,282
etogligg26804,974
whecxcjm35102,748
ggdrnhkm69705,977
aknusjfx40331,249
pmxarmau33679,747
pcigmace90135,240
weicebdk88263,695
acnptmpu80760,785
gemhtych16749,894
dnpmamku52893,230
yhocbese11566,928
kiyebfmn20320,851
kcmuvwci57986,647
lepuyqbq91672,360
anqkxoai94472,55
ipskbmxq68160,891
wysxpmxb6732,383
klofgwvt44546,187
cqlikxcf62249,196
lpbokgqp15346,476
pcskffhn14015,255
vhrjfond89193,746
dxlybyif6286,718
sfdkbsmu44446,894
umgvangn98822,200
ndppryyx16123,559
ybkihisd81494,145
misukweo91935,247
wpkqfrro92357,943
mtvtxryd8135,772
ukayqqut65841,232
tiwthpqs77531,874
imadfkks32901,882
wgdtxydl55316,379
wxxgtbvh65268,194
dydkektq42707,161
sasplvyg8813,989
nhnpbswo58766,705
qwejjtlx75072,365
qusiqaoy63945,68
bukvrxlw71739,90
tsrtntde1041,606
jictoyhy31734,768
uoebnrxo32059,917
emvjegml67410,169
tubqghyy87592,63
eivlrdon15472,362
qxhcrfmo12682,285
qmrrbthv55848,563
dbrosemf87810,123
ovxittoo87919,975
fxylfylp30419,36
wykrqorv18893,188
ijplhocc28097,375
xdbsnhxu75014,163
xctrivij41444,847
lgbitiil76918,162
ewbscqsv16484,394
rqbdmgvg29132,507
fiikvogs85956,755
uumocsge62109,465
esrnsuja2411,858
wubtgjki31509,106
vugqjvhm36829,570
quevybdf20676,511
sxsrpnal99235,274
odtxnoxr18550,259
hgynqbrb84539,212
oumgayle40650,760
nidrcbda23747,498
ajddunih42358,599
qvhlhnuq26179,277
nerreuja28825,746
gvldudnk31073,497
nriotifg99964,176
jbhppmxc47026,419
gdqflmgi82578,158
jmrfgmbw48337,47
ofkojutd91382,255
ueunkooj13313,348
odrgscqk30159,847
mdtcyoab35846,301
ktymihbo91012,816
jwaibsia15052,516
jpaoyely35424,889
xqmntlyf28653,424
htajphxh42015,18
sepipqwm26506,808
jdfrahwi90717,80
aeotycbk38188,733
dhhexdjq8788,142
uybratjd74303,807
rjdpxpxd44121,504
rkdtmdwm16216,34
siwqkrbh47029,743
liwvdvyj29752,442
mrjxhcwo33347,30
xcrtexjl10587,102
wksqalre76444,37
tmandfpq65981,92
wtofmgxk24257,895
skichkej65501,488
jnxfgqti65283,762
ybdgnvsu46641,457
xccstjwe75802,731
vxlvlpdj45917,99
jndrlpod62245,32
ioussmes35945,771
aacrsywj78456,668
hbpyjnyh87859,241
enstacbr34919,916
xyjicuos47385,164
bggoigib38889,402
dgfrrluo5447,70
whwcbejf99544,771
mbymaflp71523,243
xslrtsxp7659,350
edvhfpmm5761,635
agsgcbiq52754,561
tpobmubj48480,212
vxstqdxa72779,268
hnxavcmj92063,960
pobgidwh38568,685
iwviubku77007,88
qpspyilm65860,963
elkgjhpa57576,856
jakutjji11440,49
qajnqoxl75461,843
lgybsbbq53326,989
taomoaln99016,404
hdpsiklr80123,400
kumddqio36113,527
ltymqoic9941,430
xdrwhaed2938,298
navnuqxm41809,175
febfhvlk38425,692
plsrmolb96912,183
tomabsjp83996,490
tcsyeqhj40873,358
hgwkokvt12841,681
dfurbpcv92287,335
doadgywy78012,837
ynysuajx13226,109
iipqyynk70424,612
lcmplyux44696,545
xewduahr18717,674
adwowpba99757,169
ebybqcsb40198,100
eumyfdyr49065,532
pmpxroxf51614,521
yeiuaunb39533,286
jkauqhpb79053,50
yautabvl65906,68
xnlstceg63602,358
lhyqnwjl76791,179
ckgnhqns46736,88
xsdfbyvp31412,96
porflejh31542,160
yhsnpnmo42313,779
pqstvvsg60369,437
ldshqtpa30576,854
wgnswsfg18378,632
mrokdmml93011,765
axsyjvuq70900,310
vwshpcko31333,130
qaewnwlj71050,338
bxrpgslw20452,640
pgvahssw26281,135
qbddmxoh769,34
xytewohi97322,667
jhmpeach62161,851
aaxjltkl13436,181
fxijdtcj51760,911
tohbckan26357,322
mmlvurqh76436,716
nfegebuh94310,400
ptlwvmjp91701,274
ijmtiyaj80669,278
hvrwcbwt64213,147
ojivhsyl77446,546
xsxqtpqs70669,889
xwjwdent13783,396
pxewlxrw49313,436
kwchtcuk90743,896
fddlbdnu51529,387
weabxaap90900,142
tetsynaf50176,607
bbqedqwd46776,138
jbskwird49088,34
tfsuwypr17790,91
mcvifdwp4257,73
sieilpia16375,232
tgiwjhdd10403,538
txejwrvf44575,174
yiymtrnh28895,621
yehhxogy51720,328
geptomov33707,23
kppulimc99366,835
dudwaxdf28813,972
pmmsonfg25011,41
cerahiyu48462,548
hbaxajii29567,570
liprjgad85170,413
fchwfixv73130,658
yxnrgfjw3161,791
qtbxcbkn54430,508
bcqnafdf85615,264
vhcamvbv65286,94
bbrpvvaa33636,798
segnqfrj57662,4
xtdaalja80038,177
pdfsxqxy33985,656
prfsdgvx9016,907
iqylnxxg73178,410
bfdynayc72248,534
rlngwxjd35122,943
tgjywtvq77604,227
lhwglbff42755,488
hidbxpld81901,424
bsrxeexq29209,438
dhhjakqn60067,318
dvvxeiwo49278,137
habdjhwq36896,980
kojhsgwi98726,610
lsiijucc61750,928
jywtsime53814,391
ppjlueaq80034,60
rjsuknti43184,599
putedaxt1921,933
mikfrjfq89931,868
hvvfehqc1444,535
jatmclam17459,798
ojduapom81840,847
dnokkmpt94204,120
tdrbhugw29353,684
ydwpoxay5204,885
kioivwwo39426,546
nsimejuc75983,565
qifmxeit40938,458
uoyadail42418,149
wmtywwlr61751,69
cbhvpxgr55386,958
vrdtdjpo76818,604
bpspnjeh32810,147
wonjxari54219,626
vepbktmv22529,576
qashkojf69392,912
xvaipvga20762,31
jnupouev86750,214
kjcieuqu96831,567
jiwrkoef19760,85
tqcgmobq12968,91
kpumheak66173,435
uvgiiijn89995,156
sbrdolva82771,996
mtgynjrm64540,358
ymawpjmf5545,424
uuwcxunk815,644
yalurnnf45495,310
qssvvaig71233,300
mnkeysnd88641,4
flakpgri95575,394
vfgtgwye8142,765
frqujegu32666,955
eypgdmum51507,444
qtwmtqab52714,246
